id;codigo;descripcion;tipo;acabado;numero;vs;proveedor;longitud;ancho;alto;necesarias;stock;faltan;ped_min;emba;pedido;importe;qr;nombre;tipo_material;unidad;stock_actual;stock_minimo;ubicacion;imagen_referencia
1994;597.007.062;Contramarco 50 mm Bco-Sheff A. Pres. 5,8 m.;;;;;;50.0;;;0;;0;0;;;0;QR-597.007.062;Material importado;Aluminio;unidad;;0;;
1995;597.007.067;Contramarco 50 mm Bco-Hab Pres. 5,8 m.;;;;;;50.0;;;0;;0;0;;;0;QR-597.007.067;Material importado;Aluminio;unidad;;0;;
1996;597.007.066;Contramarco 50 mm Bco-Tit Pres. 5,8 m.;;;;;;50.0;;;0;;0;0;;;0;QR-597.007.066;Material importado;Aluminio;unidad;;0;;
1997;553.390.001;Contramarco 55 mm Blanco Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-553.390.001;Material importado;Aluminio;unidad;;0;;
1998;564.390.022;Contramarco 55 mm Bco-Rob Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.022;Material importado;Aluminio;unidad;;0;;
1999;564.390.024;Contramarco 55 mm Bco-Ant L Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.024;Material importado;Aluminio;unidad;;0;;
2000;564.390.023;Contramarco 55 mm Bco-B.Brow Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.023;Material importado;Aluminio;unidad;;0;;
2001;564.390.021;Contramarco 55 mm Bco-Nog Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.021;Material importado;Aluminio;unidad;;0;;
2002;564.390.020;Contramarco 55 mm Bco-Win Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.020;Material importado;Aluminio;unidad;;0;;
2003;564.390.012;Contramarco 55 mm Bco-Mon Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.012;Material importado;Aluminio;unidad;;0;;
2004;564.390.014;Contramarco 55 mm Bco-Negro M. Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.014;Material importado;Aluminio;unidad;;0;;
2005;564.390.016;Contramarco 55 mm Bco-Turn Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.016;Material importado;Aluminio;unidad;;0;;
2006;564.390.015;Contramarco 55 mm Bco-Sheff A. Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.015;Material importado;Aluminio;unidad;;0;;
2007;564.390.019;Contramarco 55 mm Bco-Hab Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.019;Material importado;Aluminio;unidad;;0;;
2008;564.390.018;Contramarco 55 mm Bco-Tit Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.018;Material importado;Aluminio;unidad;;0;;
2009;564.390.028;Contramarco 55 mm Bco- Ant M Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.028;Material importado;Aluminio;unidad;;0;;
2010;564.390.029;Contramarco 55 mm Bco- Black S Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.029;Material importado;Aluminio;unidad;;0;;
2011;564.390.026;Contramarco 55 mm Bco- Nut Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.026;Material importado;Aluminio;unidad;;0;;
2012;564.390.027;Contramarco 55 mm Bco- Qrz Pres. 5,8 m.;;;;;;55.0;;;0;;0;0;;;0;QR-564.390.027;Material importado;Aluminio;unidad;;0;;
2013;550.470.376;Contramarco 60 mm Blanco Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-550.470.376;Material importado;Aluminio;unidad;;0;;
2014;570.470.042;Contramarco 60 mm Mar-Rob Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.042;Material importado;Aluminio;unidad;;0;;
2015;570.470.044;Contramarco 60 mm Mar-Ant L Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.044;Material importado;Aluminio;unidad;;0;;
2016;570.470.040;Contramarco 60 mm Mar-B.Brow Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.040;Material importado;Aluminio;unidad;;0;;
2017;570.470.041;Contramarco 60 mm Mar-Nog Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.041;Material importado;Aluminio;unidad;;0;;
2018;570.470.043;Contramarco 60 mm Mar-Win Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.043;Material importado;Aluminio;unidad;;0;;
2019;570.470.027;Contramarco 60 mm Mar-Mon Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.027;Material importado;Aluminio;unidad;;0;;
2020;570.470.028;Contramarco 60 mm Mar-Negro M. Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.028;Material importado;Aluminio;unidad;;0;;
2021;570.470.029;Contramarco 60 mm Mar-Turn Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.029;Material importado;Aluminio;unidad;;0;;
2022;570.470.030;Contramarco 60 mm Mar-Sheff A. Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.030;Material importado;Aluminio;unidad;;0;;
2023;570.470.031;Contramarco 60 mm Mar-Hab Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.031;Material importado;Aluminio;unidad;;0;;
2024;570.470.032;Contramarco 60 mm Mar-Tit Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.032;Material importado;Aluminio;unidad;;0;;
2025;570.470.050;Contramarco 60 mm Mar-Ant M Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.050;Material importado;Aluminio;unidad;;0;;
2026;570.470.051;Contramarco 60 mm Mar-Black S Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.051;Material importado;Aluminio;unidad;;0;;
2027;570.470.048;Contramarco 60 mm Mar-Nut Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.048;Material importado;Aluminio;unidad;;0;;
2028;570.470.049;Contramarco 60 mm Mar-Qrz Pres. 5,8 m.;;;;;;60.0;;;0;;0;0;;;0;QR-570.470.049;Material importado;Aluminio;unidad;;0;;
2029;623.651.701;Perfil de apoyo Blanco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-623.651.701;Material importado;Aluminio;unidad;;0;;
2030;590.600.153;Perfil de apoyo Bco-Rob Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.153;Material importado;Aluminio;unidad;;0;;
2031;590.600.156;Perfil de apoyo Bco-Ant L Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.156;Material importado;Aluminio;unidad;;0;;
2032;590.600.154;Perfil de apoyo Bco-B.Brow Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.154;Material importado;Aluminio;unidad;;0;;
2033;590.600.152;Perfil de apoyo Bco-Nog Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.152;Material importado;Aluminio;unidad;;0;;
2034;590.600.150;Perfil de apoyo Bco-Win Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.150;Material importado;Aluminio;unidad;;0;;
2035;590.600.123;Perfil de apoyo Bco-Mon Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.123;Material importado;Aluminio;unidad;;0;;
2036;590.600.128;Perfil de apoyo Bco-Negro M. Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.128;Material importado;Aluminio;unidad;;0;;
2037;590.600.135;Perfil de apoyo Bco-Turn Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.135;Material importado;Aluminio;unidad;;0;;
2038;590.600.134;Perfil de apoyo Bco-Sheff A. Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.134;Material importado;Aluminio;unidad;;0;;
2039;590.600.142;Perfil de apoyo Bco-Hab Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.142;Material importado;Aluminio;unidad;;0;;
2040;590.600.141;Perfil de apoyo Bco-Tit Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.141;Material importado;Aluminio;unidad;;0;;
2041;590.600.219;Perfil de apoyo Bco-Ant M A. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.219;Material importado;Aluminio;unidad;;0;;
2042;590.600.220;Perfil de apoyo Bco-Black S A. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.220;Material importado;Aluminio;unidad;;0;;
2043;590.600.216;Perfil de apoyo Bco-Nut A. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.216;Material importado;Aluminio;unidad;;0;;
2044;590.600.217;Perfil de apoyo Bco-Qrz A. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-590.600.217;Material importado;Aluminio;unidad;;0;;
2045;560.190.701;Ángulo n° 1 58x29/2 mm Blanco Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-560.190.701;Material importado;Aluminio;unidad;;0;;
2046;591.340.150;Ángulo n° 1 58x29/2 mm Bco-Rob Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.150;Material importado;Aluminio;unidad;;0;;
2047;591.340.155;Ángulo n° 1 58x29/2 mm Bco-Ant L Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.155;Material importado;Aluminio;unidad;;0;;
2048;591.340.152;Ángulo n° 1 58x29/2 mm Bco-B.Brow Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.152;Material importado;Aluminio;unidad;;0;;
2049;591.340.149;Ángulo n° 1 58x29/2 mm Bco-Nog Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.149;Material importado;Aluminio;unidad;;0;;
2050;591.340.148;Ángulo n° 1 58x29/2 mm Bco-Win Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.148;Material importado;Aluminio;unidad;;0;;
2051;591.340.110;Ángulo n° 1 58x29/2 mm Bco-Mon Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.110;Material importado;Aluminio;unidad;;0;;
2052;591.340.114;Ángulo n° 1 58x29/2 mm Bco-Negro M. Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.114;Material importado;Aluminio;unidad;;0;;
2053;591.340.121;Ángulo n° 1 58x29/2 mm Bco-Turn Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.121;Material importado;Aluminio;unidad;;0;;
2054;591.340.120;Ángulo n° 1 58x29/2 mm Bco-Sheff A. Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.120;Material importado;Aluminio;unidad;;0;;
2055;591.340.137;Ángulo n° 1 58x29/2 mm Bco-Hab Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.137;Material importado;Aluminio;unidad;;0;;
2056;591.340.136;Ángulo n° 1 58x29/2 mm Bco-Tit Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.136;Material importado;Aluminio;unidad;;0;;
2057;591.340.223;Ángulo n° 1 58x29/2 mm Bco-Ant M Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.223;Material importado;Aluminio;unidad;;0;;
2058;591.340.224;Ángulo n° 1 58x29/2 mm Bco-Black S Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.224;Material importado;Aluminio;unidad;;0;;
2059;591.340.221;Ángulo n° 1 58x29/2 mm Bco-Nut Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.221;Material importado;Aluminio;unidad;;0;;
2060;591.340.222;Ángulo n° 1 58x29/2 mm Bco-Qrz Pres. 6 m.;;;;;;2.0;;;0;;0;0;;;0;QR-591.340.222;Material importado;Aluminio;unidad;;0;;
2061;606.252.701;Perfil de revestimiento n° 1 Blanco Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-606.252.701;Material importado;Aluminio;unidad;;0;;
2062;591.280.054;Perfil de revestimiento n° 1 Bco-Rob Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.054;Material importado;Aluminio;unidad;;0;;
2063;591.280.056;Perfil de revestimiento n° 1 Bco-Ant L Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.056;Material importado;Aluminio;unidad;;0;;
2064;591.280.055;Perfil de revestimiento n° 1 Bco-B.Brow Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.055;Material importado;Aluminio;unidad;;0;;
2065;591.280.053;Perfil de revestimiento n° 1 Bco-Nog Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.053;Material importado;Aluminio;unidad;;0;;
2066;591.280.052;Perfil de revestimiento n° 1 Bco-Win Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.052;Material importado;Aluminio;unidad;;0;;
2067;591.280.041;Perfil de revestimiento n° 1 Bco-Mon Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.041;Material importado;Aluminio;unidad;;0;;
2068;591.280.042;Perfil de revestimiento n° 1 Bco-Negro M. Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.042;Material importado;Aluminio;unidad;;0;;
2069;591.280.046;Perfil de revestimiento n° 1 Bco-Turn Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.046;Material importado;Aluminio;unidad;;0;;
2070;591.280.045;Perfil de revestimiento n° 1 Bco-Sheff A. Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.045;Material importado;Aluminio;unidad;;0;;
2071;591.280.049;Perfil de revestimiento n° 1 Bco-Hab Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.049;Material importado;Aluminio;unidad;;0;;
2072;591.280.048;Perfil de revestimiento n° 1 Bco-Tit Pres. 6 m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.048;Material importado;Aluminio;unidad;;0;;
2073;591.280.063;Perfil de revestimienton°1 Bco-Ant M Pres.6m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.063;Material importado;Aluminio;unidad;;0;;
2074;591.280.064;Perfil de revestimienton°1 Bco-Black S Pres.6m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.064;Material importado;Aluminio;unidad;;0;;
2075;591.280.061;Perfil de revestimienton°1 Bco-Nut Pres.6m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.061;Material importado;Aluminio;unidad;;0;;
2076;591.280.062;Perfil de revestimienton°1 Bco-Qrz Pres.6m.;;;;;;6.0;;;0;;0;0;;;0;QR-591.280.062;Material importado;Aluminio;unidad;;0;;
2077;500.233.100;Lama ciega 20 mm Blanco Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-500.233.100;Material importado;Aluminio;unidad;;0;;
2078;599.233.037;Lama ciega 20 mm Bco-Rob/Rob Pres. 5,8 m.;;Bco-Rob/Rob;;;;20.0;;;0;;0;0;;;0;QR-599.233.037;Material importado;Aluminio;unidad;;0;;
2079;599.233.039;Lama ciega 20 mm Bco-Bco/Rob Pres. 5,8 m.;;Bco-Bco/Rob;;;;20.0;;;0;;0;0;;;0;QR-599.233.039;Material importado;Aluminio;unidad;;0;;
2080;599.233.038;Lama ciega 20 mm Bco-Rob/Bco Pres. 5,8 m.;;Bco-Rob/Bco;;;;20.0;;;0;;0;0;;;0;QR-599.233.038;Material importado;Aluminio;unidad;;0;;
2081;599.233.043;Lama ciega 20 mm Bco-Ant L/Ant L Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.043;Material importado;Aluminio;unidad;;0;;
2082;599.233.044;Lama ciega 20 mm Bco-Bco/Ant L Pres. 5,8 m.;;Bco-Bco/Ant;;;;20.0;;;0;;0;0;;;0;QR-599.233.044;Material importado;Aluminio;unidad;;0;;
2083;599.233.045;Lama ciega 20 mm Bco-Ant L/Bco Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.045;Material importado;Aluminio;unidad;;0;;
2084;599.233.040;Lama ciega 20 mm Bco-B.Brow/B.Brow Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.040;Material importado;Aluminio;unidad;;0;;
2085;599.233.041;Lama ciega 20 mm Bco-Bco/B.Brow Pres. 5,8 m.;;Bco-Bco/B;;;;20.0;;;0;;0;0;;;0;QR-599.233.041;Material importado;Aluminio;unidad;;0;;
2086;599.233.042;Lama ciega 20 mm Bco-B.Brow/Bco Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.042;Material importado;Aluminio;unidad;;0;;
2087;599.233.034;Lama ciega 20 mm Bco-Nog/Nog Pres. 5.8 m.;;Bco-Nog/Nog;;;;20.0;;;0;;0;0;;;0;QR-599.233.034;Material importado;Aluminio;unidad;;0;;
2088;599.233.035;Lama ciega 20 mm Bco-Bco/Nog Pres. 5,8 m.;;Bco-Bco/Nog;;;;20.0;;;0;;0;0;;;0;QR-599.233.035;Material importado;Aluminio;unidad;;0;;
2089;599.233.036;Lama ciega 20 mm Bco-Nog/Bco Pres. 5,8 m.;;Bco-Nog/Bco;;;;20.0;;;0;;0;0;;;0;QR-599.233.036;Material importado;Aluminio;unidad;;0;;
2090;599.233.031;Lama ciega 20 mm Bco-Win/Win Pres. 5,8 m.;;Bco-Win/Win;;;;20.0;;;0;;0;0;;;0;QR-599.233.031;Material importado;Aluminio;unidad;;0;;
2091;599.233.032;Lama ciega 20 mm Bco-Bco/Win Pres. 5,8 m.;;Bco-Bco/Win;;;;20.0;;;0;;0;0;;;0;QR-599.233.032;Material importado;Aluminio;unidad;;0;;
2092;599.233.033;Lama ciega 20 mm Bco-Win/Bco Pres. 5,8 m.;;Bco-Win/Bco;;;;20.0;;;0;;0;0;;;0;QR-599.233.033;Material importado;Aluminio;unidad;;0;;
2093;599.233.005;Lama ciega 20 mm Bco-Mon/Mon Pres. 5,8 m.;;Bco-Mon/Mon;;;;20.0;;;0;;0;0;;;0;QR-599.233.005;Material importado;Aluminio;unidad;;0;;
2094;599.233.003;Lama ciega 20 mm Bco-Bco/Mon Pres. 5,8 m.;;Bco-Bco/Mon;;;;20.0;;;0;;0;0;;;0;QR-599.233.003;Material importado;Aluminio;unidad;;0;;
2095;599.233.006;Lama ciega 20 mm Bco-Mon/Bco Pres. 5,8 m.;;Bco-Mon/Bco;;;;20.0;;;0;;0;0;;;0;QR-599.233.006;Material importado;Aluminio;unidad;;0;;
2096;599.233.011;Lama ciega 20 mm Bco-Negro M./Negro M. Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.011;Material importado;Aluminio;unidad;;0;;
2097;599.233.012;Lama ciega 20 mm Bco-Bco/Negro M. Pres. 5,8 m.;;Bco-Bco/Negro;;;;20.0;;;0;;0;0;;;0;QR-599.233.012;Material importado;Aluminio;unidad;;0;;
2098;599.233.013;Lama ciega 20 mm Bco-Negro M./Bco Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.013;Material importado;Aluminio;unidad;;0;;
2099;599.233.019;Lama ciega 20 mm Bco-Turn/Turn Pres. 5,8 m.;;Bco-Turn/Turn;;;;20.0;;;0;;0;0;;;0;QR-599.233.019;Material importado;Aluminio;unidad;;0;;
2100;599.233.020;Lama ciega 20 mm Bco-Bco/Turn Pres. 5,8 m.;;Bco-Bco/Turn;;;;20.0;;;0;;0;0;;;0;QR-599.233.020;Material importado;Aluminio;unidad;;0;;
2101;599.233.021;Lama ciega 20 mm Bco-Turn/Bco Pres. 5,8 m.;;Bco-Turn/Bco;;;;20.0;;;0;;0;0;;;0;QR-599.233.021;Material importado;Aluminio;unidad;;0;;
2102;599.233.016;Lama ciega 20 mm Bco-Sheff A./Sheff A. Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.016;Material importado;Aluminio;unidad;;0;;
2103;599.233.017;Lama ciega 20 mm Bco-Bco/Sheff A. Pres. 5,8 m.;;Bco-Bco/Sheff;;;;20.0;;;0;;0;0;;;0;QR-599.233.017;Material importado;Aluminio;unidad;;0;;
2104;599.233.018;Lama ciega 20 mm Bco-Sheff A./Bco Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.018;Material importado;Aluminio;unidad;;0;;
2105;599.233.023;Lama ciega 20 mm Bco-Hab/Hab Pres. 5,8 m.;;Bco-Hab/Hab;;;;20.0;;;0;;0;0;;;0;QR-599.233.023;Material importado;Aluminio;unidad;;0;;
2106;599.233.027;Lama ciega 20 mm Bco-Bco/Hab Pres. 5,8 m.;;Bco-Bco/Hab;;;;20.0;;;0;;0;0;;;0;QR-599.233.027;Material importado;Aluminio;unidad;;0;;
2107;599.233.028;Lama ciega 20 mm Bco-Hab/Bco Pres. 5,8 m.;;Bco-Hab/Bco;;;;20.0;;;0;;0;0;;;0;QR-599.233.028;Material importado;Aluminio;unidad;;0;;
2108;599.233.022;Lama ciega 20 mm Bco-Tit/Tit Pres. 5,8 m.;;Bco-Tit/Tit;;;;20.0;;;0;;0;0;;;0;QR-599.233.022;Material importado;Aluminio;unidad;;0;;
2109;599.233.025;Lama ciega 20 mm Bco-Bco/Tit Pres. 5,8 m.;;Bco-Bco/Tit;;;;20.0;;;0;;0;0;;;0;QR-599.233.025;Material importado;Aluminio;unidad;;0;;
2110;599.233.026;Lama ciega 20 mm Bco-Tit/Bco Pres. 5,8 m.;;Bco-Tit/Bco;;;;20.0;;;0;;0;0;;;0;QR-599.233.026;Material importado;Aluminio;unidad;;0;;
2111;599.233.054;Lama ciega 20 mm Bco-Ant M/Ant M Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.054;Material importado;Aluminio;unidad;;0;;
2112;599.233.055;Lama ciega 20 mm Bco-Bco/Ant M Pres. 5,8 m.;;Bco-Bco/Ant;;;;20.0;;;0;;0;0;;;0;QR-599.233.055;Material importado;Aluminio;unidad;;0;;
2113;599.233.056;Lama ciega 20 mm Bco-Ant M/Bco Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.056;Material importado;Aluminio;unidad;;0;;
2114;599.233.057;Lama ciega 20 mm Bco-Black S/Black S Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.057;Material importado;Aluminio;unidad;;0;;
2115;599.233.058;Lama ciega 20 mm Bco-Bco/Black S Pres. 5,8 m.;;Bco-Bco/Black;;;;20.0;;;0;;0;0;;;0;QR-599.233.058;Material importado;Aluminio;unidad;;0;;
2116;599.233.059;Lama ciega 20 mm Bco-Black S/Bco Pres. 5,8 m.;;;;;;20.0;;;0;;0;0;;;0;QR-599.233.059;Material importado;Aluminio;unidad;;0;;
2117;599.233.048;Lama ciega 20 mm Bco-Nut/Nut Pres. 5,8 m.;;Bco-Nut/Nut;;;;20.0;;;0;;0;0;;;0;QR-599.233.048;Material importado;Aluminio;unidad;;0;;
2118;599.233.049;Lama ciega 20 mm Bco-Bco/Nut Pres. 5,8 m.;;Bco-Bco/Nut;;;;20.0;;;0;;0;0;;;0;QR-599.233.049;Material importado;Aluminio;unidad;;0;;
2119;599.233.050;Lama ciega 20 mm Bco-Nut/Bco Pres. 5,8 m.;;Bco-Nut/Bco;;;;20.0;;;0;;0;0;;;0;QR-599.233.050;Material importado;Aluminio;unidad;;0;;
2120;599.233.051;Lama ciega 20 mm Bco-Qrz/Qrz Pres. 5,8 m.;;Bco-Qrz/Qrz;;;;20.0;;;0;;0;0;;;0;QR-599.233.051;Material importado;Aluminio;unidad;;0;;
2121;599.233.052;Lama ciega 20 mm Bco-Bco/Qrz Pres. 5,8 m.;;Bco-Bco/Qrz;;;;20.0;;;0;;0;0;;;0;QR-599.233.052;Material importado;Aluminio;unidad;;0;;
2122;599.233.053;Lama ciega 20 mm Bco-Qrz/Bco Pres. 5,8 m.;;Bco-Qrz/Bco;;;;20.0;;;0;;0;0;;;0;QR-599.233.053;Material importado;Aluminio;unidad;;0;;
2123;264.230.001;Boquilla de atornillar Blanco Pres. 1000 u.;;;;;;;;;0;;0;0;;;0;QR-264.230.001;Material importado;Aluminio;unidad;;0;;
2124;336.162.001;Escuadra de alineación para contramarco de 29 y 60 mm;;;;;;60.0;;;0;;0;0;;;0;QR-336.162.001;Material importado;Aluminio;unidad;;0;;
2125;206.296.001;Tapa desagüe con logo Blanco Pres. 500 u.;;;;;;;;;0;;0;0;;;0;QR-206.296.001;Material importado;Aluminio;unidad;;0;;
2126;206.296.003;Tapa desagüe con logo Marrón Pres. 500 u.;;;;;;;;;0;;0;0;;;0;QR-206.296.003;Material importado;Aluminio;unidad;;0;;
2127;206.296.005;Tapa desagüe con logo Negro Pres. 500 u.;;;;;;;;;0;;0;0;;;0;QR-206.296.005;Material importado;Aluminio;unidad;;0;;
2128;261.582.093;Tapa desagüe Antracita Pres. 500 u.;;;;;;;;;0;;0;0;;;0;QR-261.582.093;Material importado;Aluminio;unidad;;0;;
2129;253.044.003;Tapón remate diámetro 13 mm Blanco Pres. 1000 u.;;;;;;13.0;;;0;;0;0;;;0;QR-253.044.003;Material importado;Aluminio;unidad;;0;;
2130;253.044.002;Tapón remate diámetro 13 mm Marrón Pres. 1000 u.;;;;;;13.0;;;0;;0;0;;;0;QR-253.044.002;Material importado;Aluminio;unidad;;0;;
2131;261.487.002;Taco de acristalar 100x30/1 mm Blanco Pres. 1000 u.;;;;;;1.0;;;0;;0;0;;;0;QR-261.487.002;Material importado;Aluminio;unidad;;0;;
2132;261.497.002;Taco de acristalar 100x30/2 mm Celeste Pres. 1000 u.;;;;;;2.0;;;0;;0;0;;;0;QR-261.497.002;Material importado;Aluminio;unidad;;0;;
2133;261.507.002;Taco de acristalar 100x30/3 mm Rojo Pres. 1000 u.;;;;;;3.0;;;0;;0;0;;;0;QR-261.507.002;Material importado;Aluminio;unidad;;0;;
2134;261.517.002;Taco de acristalar 100x30/4 mm Amarillo Pres. 1000 u.;;;;;;4.0;;;0;;0;0;;;0;QR-261.517.002;Material importado;Aluminio;unidad;;0;;
2135;261.527.002;Taco de acristalar 100x30/5 mm Verde Pres. 1000 u.;;;;;;5.0;;;0;;0;0;;;0;QR-261.527.002;Material importado;Aluminio;unidad;;0;;
2136;247.903.001;Grampa para fijación de marcos ED-60 y EDS Pres. 20 u.;;;;;;;;;0;;0;0;;;0;QR-247.903.001;Material importado;Aluminio;unidad;;0;;
2137;252.280.001;Emulsión limpiadora Pres. 20 u.;;;;;;;;;0;;0;0;;;0;QR-252.280.001;Material importado;Aluminio;unidad;;0;;
2138;252.220.001;Limpiador ventanas PVC Pres. 10 u.;;;;;;;;;0;;0;0;;;0;QR-252.220.001;Material importado;Aluminio;unidad;;0;;
2139;251.760.001;Pegamento juntas APTK-EPDM Pres. 10 u.;;;;;;;;;0;;0;0;;;0;QR-251.760.001;Material importado;Aluminio;unidad;;0;;
2140;222.660.001;Emulsión Limpiadora para perfiles foliados Pres. 20 u.;;;;;;;;;0;;0;0;;;0;QR-222.660.001;Material importado;Aluminio;unidad;;0;;
2141;251.670.002;Pegamento perfiles PVC Transparente Pres. 30 u.;;;;;;;;;0;;0;0;;;0;QR-251.670.002;Material importado;Aluminio;unidad;;0;;
