codigo_formateado;Descripcion;tipo;tipo_material;acabado;color_real;longitud;Stock;Pedidos
599385.061;Hoja 1 Euro-Design Slide Bco-Rob/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.056;Hoja 1 Euro-Design Slide Mar-Nog/Nog Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.057;Hoja 1 Euro-Design Slide Bco-Bco/Nog Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.058;Hoja 1 Euro-Design Slide Bco-Nog/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.062;Hoja 1 Euro-Design Slide Mar-Ant L/Ant L Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.063;Hoja 1 Euro-Design Slide Bco-Bco/Ant L Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.064;Hoja 1 Euro-Design Slide Bco-Ant L/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.053;Hoja 1 Euro-Design Slide Mar-B.Brow/B.Brow Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.054;Hoja 1 Euro-Design Slide Bco-Bco/B.Brow Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.055;Hoja 1 Euro-Design Slide Bco-B.Brow/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.071;Hoja 1 Euro-Design Slide Mar-Win/Win Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.051;Hoja 1 Euro-Design Slide Bco-Bco/Win Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.052;Hoja 1 Euro-Design Slide Bco-Win/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.029;Hoja 1 Euro-Design Slide Mar-Mon/Mon Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.027;Hoja 1 Euro-Design Slide Bco-Bco/Mon Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.028;Hoja 1 Euro-Design Slide Bco-Mon/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.031;Hoja 1 Euro-Design Slide Mar-Negro M./Negro M. Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.032;Hoja 1 Euro-Design Slide Bco-Bco/Negro M. Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.033;Hoja 1 Euro-Design Slide Bco-Negro M./Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.040;Hoja 1 Euro-Design Slide Mar-Turn/Turn Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.041;Hoja 1 Euro-Design Slide Bco-Bco/Turn Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.042;Hoja 1 Euro-Design Slide Bco-Turn/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.043;Hoja 1 Euro-Design Slide Bco-Sheff A./Sheff A. Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.038;Hoja 1 Euro-Design Slide Bco-Bco/Sheff A. Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.039;Hoja 1 Euro-Design Slide Bco-Sheff A./Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.044;Hoja 1 Euro-Design Slide Mar-Hab/Hab Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.048;Hoja 1 Euro-Design Slide Bco-Bco/Hab Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.049;Hoja 1 Euro-Design Slide Bco-Hab/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.045;Hoja 1 Euro-Design Slide Mar-Tit/Tit Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.046;Hoja 1 Euro-Design Slide Bco-Bco/Tit Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.047;Hoja 1 Euro-Design Slide Bco-Tit/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.082;Hoja 1 Euro-Design Slide Mar-Ant M/Ant M Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.083;Hoja 1 Euro-Design Slide Bco-Bco/Ant M Pres. 5,8m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.084;Hoja 1 Euro-Design Slide Bco-Ant M/Bco Pres. 5,8m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.085;Hoja 1 Euro-Design Slide Mar-Black S/Black S Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.086;Hoja 1 Euro-Design Slide Bco-Bco/Black S Pres. 5,8m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.087;Hoja 1 Euro-Design Slide Bco-Black S/Bco Pres. 5,8m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.076;Hoja 1 Euro-Design Slide Mar-Nut/Nut Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.077;Hoja 1 Euro-Design Slide Bco-Bco/Nut Pres. 5,8m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.078;Hoja 1 Euro-Design Slide Bco-Nut/Bco Pres. 5,8m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.079;Hoja 1 Euro-Design Slide Mar-Qrz/Qrz Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.080;Hoja 1 Euro-Design Slide Bco-Bco/Qrz Pres. 5,8m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
599385.081;Hoja 1 Euro-Design Slide Bco-Qrz/Bco Pres. 5,8m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
501403.100;Hoja 3 Euro-Design Slide Blanco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.236;Hoja 3 Euro-Design Slide Mar-Rob/Rob Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.213;Hoja 3 Euro-Design Slide Bco-Bco/Rob Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.214;Hoja 3 Euro-Design Slide Bco-Rob/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.209;Hoja 3 Euro-Design Slide Mar-Nog/Nog Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.210;Hoja 3 Euro-Design Slide Bco-Bco/Nog Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.211;Hoja 3 Euro-Design Slide Bco-Nog/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.218;Hoja 3 Euro-Design Slide Mar-Ant L/Ant L Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.220;Hoja 3 Euro-Design SlideBco-Bco/Ant L Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.219;Hoja 3 Euro-Design Slide Bco-Ant L/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.206;Hoja 3 Euro-Design SlideMar-B.Brow/B.Brow Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.207;Hoja 3 Euro-Design Slide Bco-Bco/B.Brow Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.208;Hoja 3 Euro-Design Slide Bco-B.Brow/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.237;Hoja 3 Euro-Design Slide Mar-Win/Win Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.203;Hoja 3 Euro-Design Slide Bco-Bco/Win Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.205;Hoja 3 Euro-Design Slide Bco-Win/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.132;Hoja 3 Euro-Design Slide Mar-Mon/Mon Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.128;Hoja 3 Euro-Design Slide Bco-Bco/Mon Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.130;Hoja 3 Euro-Design Slide Bco-Mon/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.145;Hoja 3 Euro-Design Slide Mar-Negro M./Negro M. Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.147;Hoja 3 Euro-Design Slide Bco-Bco/Negro M. Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.148;Hoja 3 Euro-Design Slide Bco-Negro M./Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.178;Hoja 3 Euro-Design Slide Mar-Turn/Turn Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.180;Hoja 3 Euro-Design Slide Bco-Bco/Turn Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.182;Hoja 3 Euro-Design Slide Bco-Turn/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.184;Hoja 3 Euro-Design Slide Bco-Sheff A./Sheff A. Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.176;Hoja 3 Euro-Design Slide Bco-Bco/Sheff A. Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.177;Hoja 3 Euro-Design Slide Bco-Sheff A./Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.188;Hoja 3 Euro-Design Slide Mar-Hab/Hab Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.195;Hoja 3 Euro-Design Slide Bco-Bco/Hab Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.194;Hoja 3 Euro-Design Slide Bco-Hab/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.190;Hoja 3 Euro-Design Slide Mar-Tit/Tit Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.191;Hoja 3 Euro-Design Slide Bco-Bco/Tit Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.192;Hoja 3 Euro-Design Slide Bco-Tit/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.262;Hoja 3 Euro-Design Slide Mar-Ant M/Ant M Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.263;Hoja 3 Euro-Design Slide Bco-Bco/Ant M Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.265;Hoja 3 Euro-Design Slide Bco-Ant M/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.266;Hoja 3 Euro-Design Slide Mar-Black S/Black S Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.271;Hoja 3 Euro-Design Slide Bco-Bco/Black S Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.272;Hoja 3 Euro-Design Slide Bco-Black S/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.253;Hoja 3 Euro-Design Slide Mar-Nut/Nut Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.254;Hoja 3 Euro-Design Slide Bco-Bco/Nut Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.255;Hoja 3 Euro-Design Slide Bco-Nut/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.259;Hoja 3 Euro-Design Slide Mar-Qrz/Qrz Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.260;Hoja 3 Euro-Design Slide Bco-Bco/Qrz Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
510403.261;Hoja 3 Euro-Design Slide Bco-Qrz/Bco Pres. 5,8 m.;Hoja;Euro-Design Slide;;;5.8;0.0;0.0
561213.003;Tapa remate central 7 High-Design Slide Blanco Pres. 6 m.;;;;;6.0;0.0;0.0
571213.049;Tapa remate central 7 High-Design Slide  Bco-Win Pres. 6 m.;;;;;6.0;0.0;0.0
571213.037;Tapa remate central 7 High-Design Slide  Bco-Tit Pres. 6 m.;;;;;6.0;0.0;0.0
571213.052;Tapa remate central 7 High-Design Slide  Bco-Rob Pres. 6 m.;;;;;6.0;0.0;0.0
571213.050;Tapa remate central 7 High-Design Slide  Bco-Nog Pres. 6 m.;;;;;6.0;0.0;0.0
571213.008;Tapa remate central 7 High-Design Slide  Bco-Negro M. Pres. 6 m.;;;;;6.0;0.0;0.0
571213.006;Tapa remate central 7 High-Design Slide  Bco-Mon Pres. 6 m.;;;;;6.0;0.0;0.0
571213.038;Tapa remate central 7 High-Design Slide  Bco-Hab Pres. 6 m.;;;;;6.0;0.0;0.0
571213.053;Tapa remate central 7 High-Design Slide  Bco-B.Brow Pres. 6 m.;;;;;6.0;0.0;0.0
571213.054;Tapa remate central 7 High-Design Slide  Bco-Ant L Pres. 6 m.;;;;;6.0;0.0;0.0
571213.028;Tapa remate central 7 High Design Slide Bco-Turn Pres. 6 m.;;;;;6.0;0.0;0.0
571213.027;Tapa remate central 7 High Design Slide Bco-Sheff A. Pres. 6 m.;;;;;6.0;0.0;0.0
500333.100;Remate central mosquitero (PVC) Euro-Design Slide Blanco Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510463.025;Remate central 7 High-Design Slide Mar-Turn Pres. 5,8 m.;;;;;5.8;0.0;0.0
510463.035;Remate central 7 High-Design Slide Mar-Nog Pres. 5,8 m.;;;;;5.8;0.0;0.0
510053.013;Remate central 1 Euro-Design Slide Mar-Turn Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510053.014;Remate central 1 Euro-Design Slide Bco-Turn Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510053.012;Remate central 1 Euro-Design Slide Bco-Sheff A. Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510463.043;Remate central 7 High-Design Slide Mar-Ant L Pres. 5,8 m.;;;;;5.8;0.0;0.0
510463.040;Remate central 7 High-Design Slide Mar- B.Brow Pres. 5,8 m.;;;;;5.8;0.0;0.0
500463.100;Remate central 7 High-Design Slide Blanco Pres. 5,8 m.;;;;;5.8;0.0;0.0
510463.033;Remate central 7 High-Design Slide Bco-Win Pres. 5,8 m.;;;;;5.8;0.0;0.0
510463.026;Remate central 7 High-Design Slide Bco-Turn Pres. 5,8 m.;;;;;5.8;0.0;0.0
510053.088;Remate central 1 Euro-Design Slide Mar-Ant M Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510463.032;Remate central 7 High-Design Slide Bco-Tit Pres. 5,8 m.;;;;;5.8;0.0;0.0
510053.090;Remate central 1 Euro-Design Slide Mar-Black S Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510463.037;Remate central 7 High-Design Slide Bco-Rob Pres. 5,8 m.;;;;;5.8;0.0;0.0
510053.083;Remate central 1 Euro-Design Slide Mar-Nut Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510463.036;Remate central 7 High-Design Slide Bco-Nog Pres. 5,8 m.;;;;;5.8;0.0;0.0
510053.086;Remate central 1 Euro-Design Slide Mar-Qrz Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510463.019;Remate central 7 High-Design Slide Bco-Negro M. Pres. 5,8 m.;;;;;5.8;0.0;0.0
510463.014;Remate central 7 High-Design Slide Bco-Mon Pres. 5,8 m.;;;;;5.8;0.0;0.0
510463.030;Remate central 7 High-Design Slide Bco-Hab Pres. 5,8 m.;;;;;5.8;0.0;0.0
510463.039;Remate central 7 High-Design Slide Bco-B.Brow Pres. 5,8 m.;;;;;5.8;0.0;0.0
510463.042;Remate central 7 High-Design Slide Bco-Ant L Pres. 5,8 m.;;;;;5.8;0.0;0.0
510463.024;Remate central 7 High Design Slide Bco-Sheff A. Pres. 5,8 m.;;;;;5.8;0.0;0.0
557036.308;Remate central 4 EDS y HDS Marron Pres. 5,8 m.;;;;;5.8;0.0;0.0
557036.302;Remate central 4 EDS y HDS Blanco Pres. 5,8 m.;;;;;5.8;0.0;0.0
326211.001;Remate central 3 (Aluminio) EX Exelis Slide Blanco Pres. 4,8 m.- PRECIO NETO;;;;;4.8;0.0;0.0
221841.001;Remate central 3 (Aluminio) Euro-Design Slide Blanco Pres. 4,8 m.;;Euro-Design Slide;;;4.8;0.0;0.0
221841.002;Remate central 3 (Aluminio) Euro-Design Slide Aluminio Pres. 4,8 m.;;Euro-Design Slide;;;4.8;0.0;0.0
500725.001;Remate central 2 EX Exelis Slide Blanco Pres. 5,8 m.- PRECIO NETO;;;;;5.8;0.0;0.0
510063.236;Remate central 2 Euro-Design Slide Mar-Win Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.185;Remate central 2 Euro-Design Slide Mar-Tit Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.233;Remate central 2 Euro-Design Slide Mar-Rob Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.176;Remate central 2 Euro-Design Slide Mar-Turn Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.177;Remate central 2 Euro-Design Slide Bco-Turn Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.203;Remate central 2 Euro-Design Slide Mar-Nog Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.149;Remate central 2 Euro-Design Slide Mar-Negro M. Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.130;Remate central 2 Euro-Design Slide Mar-Mon Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.184;Remate central 2 Euro-Design Slide Mar-Hab Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.199;Remate central 2 Euro-Design Slide Mar-B.Brow Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.209;Remate central 2 Euro-Design Slide Mar-Ant L Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.255;Remate central 2 Euro-Design Slide Mar-Ant M Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
500063.100;Remate central 2 Euro-Design Slide Blanco Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.258;Remate central 2 Euro-Design Slide Mar-Black S Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.195;Remate central 2 Euro-Design Slide Bco-Win Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.247;Remate central 2 Euro-Design Slide Mar-Nut Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.186;Remate central 2 Euro-Design Slide Bco-Tit Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.253;Remate central 2 Euro-Design Slide Mar-Qrz Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.174;Remate central 2 Euro-Design Slide Bco-Sheff A. Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.206;Remate central 2 Euro-Design Slide Bco-Rob Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.254;Remate central 2 Euro-Design Slide Bco-Qrz Pres. 5,8m.;;Euro-Design Slide;;;5.8;0.0;0.0
510063.252;Remate central 2 Euro-Design Slide Bco-Nut Pres. 5,8m.;;Euro-Design Slide;;;5.8;0.0;0.0
500313.300;Perfil mosquitero (PVC) Euro-Design Slide Blanco Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.145;Perfil mosquitero (PVC) Euro-Design Slide Mar-Rob/Rob  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.146;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Rob  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.147;Perfil mosquitero (PVC) Euro-Design Slide Bco-Rob/Bco  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.141;Perfil mosquitero (PVC) Euro-Design Slide Mar-Nog/Nog  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.142;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Nog  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.143;Perfil mosquitero (PVC) Euro-Design Slide Bco-Nog/Bco  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.162;Perfil mosquitero (PVC) Euro-Design Slide Mar-Ant L/Ant L Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.163;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Ant L Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.164;Perfil mosquitero (PVC) Euro-Design Slide Bco-Ant L/Bco Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.149;Perfil mosquitero (PVC) Euro-Design Slide Mar-B.Brow/B.Brow Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.159;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/B.Brow Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.160;Perfil mosquitero (PVC) Euro-Design Slide Bco-B.Brow/Bco Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.119;Perfil mosquitero (PVC) Euro-Design Slide Mar-Win/Win  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.129;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Win  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.139;Perfil mosquitero (PVC) Euro-Design Slide Bco-Win/Bco  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.069;Perfil mosquitero (PVC) Euro-Design Slide Mar-Mon/Mon  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.059;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Mon  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.060;Perfil mosquitero (PVC) Euro-Design Slide Bco-Mon/Bco  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.098;Perfil mosquitero (PVC) Euro-Design Slide Mar-Negro M./Negro M.  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.099;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Negro M. Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.100;Perfil mosquitero (PVC) Euro-Design Slide Bco-Negro M./Bco  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.108;Perfil mosquitero (PVC) Euro-Design Slide Mar-Turn/Turn Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.109;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Turn  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.110;Perfil mosquitero (PVC) Euro-Design Slide Bco-Turn/Bco  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.111;Perfil mosquitero (PVC) Euro-Design Slide Bco-Sheff A./Sheff A. Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.106;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Sheff A.  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.107;Perfil mosquitero (PVC) Euro-Design Slide Bco-Sheff A./Bco  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.112;Perfil mosquitero (PVC) Euro-Design Slide Mar-Hab/Hab  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.116;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Hab Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.117;Perfil mosquitero (PVC) Euro-Design Slide Bco-Hab/Bco  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.113;Perfil mosquitero (PVC) Euro-Design Slide Mar-Tit/Tit  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.114;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Tit Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.115;Perfil mosquitero (PVC) Euro-Design Slide Bco-Tit/Bco  Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.180;Perfil mosquitero (PVC) Euro-Design Slide Mar- Ant M/Ant M Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.181;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Ant M Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.182;Perfil mosquitero (PVC) Euro-Design Slide Bco-Ant M/Bco Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.183;Perfil mosquitero (PVC) Euro-Design Slide Mar- Black S/Black S Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.184;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/ Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.185;Perfil mosquitero (PVC) Euro-Design Slide Bco-Black S/Bco Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.174;Perfil mosquitero (PVC) Euro-Design Slide Mar- Nut/Nut Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.175;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Nut Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.176;Perfil mosquitero (PVC) Euro-Design Slide Bco-Nut/Bco Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.177;Perfil mosquitero (PVC) Euro-Design Slide Mar- Qrz/Qrz Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
510313.178;Perfil mosquitero (PVC) Euro-Design Slide Bco-Bco/Qrz Pres. 5,8 m.;;Euro-Design Slide;;;5.8;0.0;0.0
